,Area,BHK,Bathroom,Furnishing,Price,Type,Locality,Parking
1170,700.0,2.0,2.0,Semi-Furnished,3800000.0,Builder_Floor,"Govindpuri Extension, Kalkaji",1.0
1171,900.0,3.0,3.0,Semi-Furnished,7000000.0,Builder_Floor,"Govindpuri Extension, Kalkaji",1.0
1172,1260.0,3.0,3.0,Semi-Furnished,16500000.0,Builder_Floor,Kalkaji,1.0
1173,950.0,3.0,2.0,Semi-Furnished,8000000.0,Apartment,"Govindpuri Extension, Kalkaji",1.0
1174,405.0,1.0,1.0,Unfurnished,5600000.0,Builder_Floor,other,4.0
1175,1800.0,2.0,2.0,Furnished,21000000.0,Builder_Floor,Kalkaji,4.0
1176,1300.0,3.0,3.0,Semi-Furnished,21000000.0,Builder_Floor,Kalkaji,4.0
1177,1000.0,3.0,3.0,Semi-Furnished,8600000.0,Apartment,"Govindpuri Extension, Kalkaji",1.0
1178,900.0,3.0,2.0,Semi-Furnished,6600000.0,Apartment,other,2.0
1179,1800.0,3.0,3.0,Semi-Furnished,14000000.0,Builder_Floor,"Govindpuri Extension, Kalkaji",2.0
1180,720.0,2.0,2.0,Unfurnished,4700000.0,Builder_Floor,"Govindpuri Extension, Kalkaji",2.0
1181,1485.0,3.0,3.0,Unfurnished,30000000.0,Apartment,other,2.0
1182,1600.0,3.0,3.0,Semi-Furnished,26000000.0,Builder_Floor,Kalkaji,2.0
1183,1200.0,2.0,2.0,Furnished,18500000.0,Apartment,"Deshbandhu Apartments, Kalkaji",1.0
1184,900.0,2.0,2.0,Semi-Furnished,6500000.0,Apartment,other,1.0
1185,900.0,2.0,2.0,Unfurnished,15000000.0,Apartment,Kalkaji,1.0
1186,800.0,2.0,2.0,Semi-Furnished,8000000.0,Builder_Floor,other,3.0
1187,1150.0,2.0,3.0,Semi-Furnished,16100000.0,Apartment,"Deshbandhu Apartments, Kalkaji",3.0
1188,900.0,3.0,3.0,Semi-Furnished,6800000.0,Builder_Floor,"Govindpuri Extension, Kalkaji",1.0
1189,1070.0,3.0,2.0,Furnished,6800000.0,Apartment,Kalkaji Extention,1.0
